105
# x y z
10	19	16	17	3.00003343404438e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.34400215405542e+00	3.02341287279140e+02	1.01102991592133e+03	3.02341287279140e+02	1
10	19	17	18	3.00000844231122e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.44318473211627e-01	1.16158517225386e+03	9.80747819142640e+02	1.16158517225386e+03	1
11	20	12	13	3.00000743268909e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	7.32772859940834e-01	1.35999485799929e+03	9.96567321600969e+02	1.35999485799929e+03	1
11	20	13	14	3.00044990265991e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.05296065667406e+01	2.32527635393108e+01	7.09897722444609e+02	2.32527635393108e+01	1
11	20	14	15	3.00079458971222e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.89577199944856e+01	1.25715815192499e+01	7.41191783099786e+02	1.25715815192499e+01	1
11	20	15	16	3.00080603589425e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.99455340371758e+01	1.29888994861360e+01	9.08515511112980e+02	1.29888994861360e+01	1
11	20	16	17	3.00047528127438e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.56111416331644e+01	1.93863138604679e+01	8.84231907234781e+02	1.93863138604679e+01	1
11	20	17	18	3.00026739953919e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.64291711107634e+01	3.83194105715014e+01	1.01275025885781e+03	3.83194105715014e+01	1
11	20	18	19	3.00004712832207e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.70772855061077e+00	2.12740748900056e+02	1.00152569747511e+03	2.12740748900056e+02	1
12	21	13	14	3.00014563889668e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.16834104927983e+01	6.80470236054000e+01	7.95021309595025e+02	6.80470236054000e+01	1
12	21	14	15	3.00040596946949e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.04953682212244e+01	2.47002119905976e+01	7.53242059795575e+02	2.47002119905976e+01	1
12	21	15	16	3.00075881868162e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.89800265619797e+01	1.23923919282902e+01	7.30903605097017e+02	1.23923919282902e+01	1
12	21	16	17	3.00080192909273e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.94414205529414e+01	1.23877296727634e+01	8.60221545902516e+02	1.23877296727634e+01	1
12	21	17	18	3.00050767359321e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.81727219345969e+01	1.99087603458638e+01	9.59059176203826e+02	1.99087603458638e+01	1
12	21	18	19	3.00028268565177e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.77822087437220e+01	3.69435446262372e+01	1.02637326853913e+03	3.69435446262372e+01	1
12	21	19	20	3.00001056111467e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.05568843554357e+00	9.32147666036262e+02	9.84057511253410e+02	9.32147666036262e+02	1
22	31	23	24	3.00001047461727e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.04701957469799e+00	9.31532945248736e+02	9.75333228151496e+02	9.31532945248736e+02	1
